row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1407,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is seen happening before making food for man B?,Talked on the phone,"Before making food for man B, the scene shows a person preparing food on a table, with various items such as a plate, a spoon, and a container. The person is seen holding a small object, possibly a piece of food, and appears to be in the process of adding it to the food on the plate.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1408,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What took place just before making food for woman A?,Talked on the phone,"Just before making food for woman A, the person was seen holding a small container, possibly containing a condiment or ingredient, and was preparing to add it to the food.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1409,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is the location of the scene in the video?,The location is at a food stand.,"The scene is set in a bustling street food stall at night, illuminated by artificial lighting.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1410,20bc995f-c3de-4789-bd7a-34cf1a313b0c,How many customers are being interacted with?,Three customers are being interacted with.,Two customers are being interacted with.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1411,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the frame show the server handing pani puris to a customer?,Yes.,"Yes, the frame shows the server handing pani puris to a customer.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1412,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the shown frame depicting an indoor activity?,No.,"No, the frame is taken from an outdoor perspective, showing a person standing in front of a food stall.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1413,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video involve interaction between the server and customers?,Yes.,"Yes, the video shows the server interacting with customers, as indicated by the customer holding a small container and the server's hand reaching towards the food.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1414,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the phone conversation happening before making food for woman A?,Yes,"Yes, the phone conversation is happening before making food for woman A.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1415,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does man Z get served before the phone conversation starts?,No,"No, man Z does not get served before the phone conversation starts.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1416,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the video, is the interaction with man X and Y before the food preparation for woman A and man B?",No,"Yes, the interaction with man X and Y before the food preparation for woman A and man B is not visible in the video.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1417,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Do I talk to man Z before making food for woman A and man B?,No.,"No, you do not talk to the man Z before making food for woman A and man B.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1418,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the food prepared for woman Z before the interaction with man Z?,Yes.,"Yes, the food is prepared for woman Z before the interaction with man Z.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1419,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What do I do before making food for woman A and man B?,Talking on the phone.,"Before making food for woman A and man B, you should first check the food on the table.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1420,20bc995f-c3de-4789-bd7a-34cf1a313b0c,How many individuals does the camera wearer interact with?,Three individuals.,The camera wearer interacts with two individuals.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1421,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Are there any objects visible in the scene?,"Yes, food and serving utensils.","Yes, there are various objects visible in the scene, including a metal bowl, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a metal bowl, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful of food, a mobile phone, a spoon, a spoonful",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1422,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the environment depicted busy or calm?,"Busy, with serving and conversation happening.",The environment depicted is busy.,Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1423,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the camera wearer carry out more than one task?,"Yes, serving and conversing.","Yes, the camera wearer was seen holding a smartphone and interacting with the person behind the counter, suggesting they were multitasking.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1424,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the serving of food appear organized or haphazard?,"Organized, with food laid out.","The serving of food in the video appears to be organized, with the food items neatly arranged on the table and the person handling the food with care.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1425,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Are all men engaged in eating or just conversing?,"Only one is shown eating, others converse.","The video shows a man eating from a plate, but there is also a hand reaching towards the food, suggesting he is also engaged in eating.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1426,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Was there verbal exchange under the tent?,Yes.,"Yes, there was verbal exchange under the tent.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1427,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is there visible evidence of food being consumed in the frame?,Yes.,"Yes, there is a hand holding a small object, possibly a piece of food, in the frame, indicating that someone is about to eat or has just eaten.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1428,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the scene suggest any sign of a rush or urgency?,"No, it appears orderly.","Yes, the scene suggests a rush or urgency due to the person's hand movements and the close-up shots of the food preparation area, which indicate a dynamic and possibly hectic environment.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1429,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the preparation of pani puris shown before serving them to man X and Y?,Yes,"Yes, the preparation of pani puris is shown before serving them to man X and Y.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1430,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Do I talk on the phone prior to serving food under the food tent?,Yes,"Yes, you can see the person holding a phone in their hand, indicating they are talking on the phone before serving food under the food tent.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1431,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What occurs just before serving food to man A under the food tent?,Preparing food,"A person wearing a blue shirt and a pink apron enters the frame, holding a smartphone.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1432,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What activity is taking place at the stall?,A person is serving potato balls and gruel.,"The activity taking place at the stall is the preparation and serving of food, with a person scooping food from a pot and placing it into a bowl.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1433,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Who is interacting at the food stall?,"A server, a woman, and a girl.","A person wearing a pink and blue striped shirt is interacting with the food stall, possibly a customer or a worker.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1434,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What type of service is depicted at the stall?,Food service involving potato balls and gruel.,"The service at the stall appears to be a food preparation or serving, as indicated by the presence of various food items and utensils.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1435,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Who is preparing the food in the video clip?,The server at the stall.,The video clip shows a person preparing food at a street food stall.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1436,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What actions can be seen in the frame provided?,Preparing and serving food at the stall.,"The frame shows a person pouring a dark liquid from a container into a large metal bowl, scooping it with a spoon, and then placing it back into the bowl. The person is using a spoon to scoop the liquid, and the scene is set in a dimly lit environment with a busy food preparation area.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1437,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the food being freshly prepared or pre-packaged?,"Freshly prepared, as seen in the video.","The food is being freshly prepared, as indicated by the hand holding a small container and the person pouring a dark liquid into a bowl.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1438,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the server use any special tools for serving?,Not evident in the provided frame.,"Yes, the server uses a spoon to scoop the food and a spatula to mix the food.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1439,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video show the server using a foam plate for serving?,Yes.,"Yes, the server is seen using a foam plate to scoop the food from the pot.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1440,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Can we see any cooking equipment in the video?,"Yes, in the provided frame.","Yes, there are various cooking equipment visible in the video, including a large metal bowl filled with a mixture of ingredients, a metal ladle, and a small metal bowl containing a spoonful of the mixture.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1441,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the serving of potato balls occur before serving gruel?,Yes,"Yes, the serving of potato balls occurred before serving gruel.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1442,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Was the conversation with man E before serving food to the woman Z?,No,"No, the conversation with man E was not before serving food to the woman Z.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1443,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What event occurs just before serving food to man A?,Being under a food tent,"Just before serving food to man A, the scene transitions to a bustling street scene with people walking by, indicating a lively and busy environment.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
