row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1386,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the stall have a digital payment option displayed?,Yes.,"Yes, the stall has a digital payment option displayed on the screen.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1387,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the interaction with woman B happen before serving to woman C?,Yes,"Yes, the interaction with woman B happens before serving to woman C.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1388,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Do I serve food to a group of people before the roadside food stall scene?,No,"Yes, the video shows a person serving food/INFO and another individual eating from a bowl of food at the roadside food stall.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1389,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the video, did I serve food under the tent before talking to man A at the stand?",No,"Yes, you served food under the tent before talking to man A at the stand.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1390,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the video, does serving pani puri occur before making food for the man and girls?",Yes,"Yes, the video shows a person serving pani puri to another individual before making food for them.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1391,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"What happens before interacting with woman A, B, and C at the roadside stall?",I serve food to a group of people.,"Before interacting with woman A, B, and C at the roadside stall, a person wearing a black shirt is seen holding a smartphone.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1392,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Describe the setting of this video clip.,A roadside food stall at night.,"The video takes place in a bustling street food stall at night, with various dishes and utensils visible on the table. The atmosphere is lively, with people interacting around the stall.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1393,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Could you summarize the depicted scenario?,A person serving and conversing at a food stall.,"The video showcases a bustling street food stall at night, where a person is seen preparing and serving food. The scene includes various items such as small doskas (doughnuts), a bowl of samosas, and other snacks or dishes on the table. A smartphone is held in one hand while another hand reaches for something off-screen to eat from a bowl.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1394,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the vendor converse with two individuals?,Yes.,"Yes, the vendor engaged in conversation with two individuals.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1395,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the sequence, is food served at the roadside stall before the food tent?",No,"Yes, the food is served at the roadside stall before the food tent.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1396,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What scene is captured in the video clip?,A food stand with cooking in progress.,"The video captures a bustling street food stall at night, filled with vibrant colors and various dishes being prepared. The scene is illuminated by bright lights that highlight the colorful array of food items on display. A person wearing glasses and a blue shirt enters the frame from the right side, holding a small object in their hand. They are seen interacting with the food preparation process, possibly selecting ingredients or adding them to the dishes.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1397,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What's the brief of the depicted scenario?,Food preparation at a stand with a customer waiting.,"The brief of the depicted scenario shows a person standing in front of a food stall at night, holding a small container and interacting with it. The scene is illuminated by overhead lights, highlighting various dishes on the table and the vibrant colors of the food items.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1398,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the scene capture a customer receiving their order?,No.,"Yes, the scene captures a customer receiving their order from another person in the background.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1399,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is there any indication of a payment transaction in the video?,No.,"Yes, there is a person in the video holding a smartphone and interacting with another individual who appears to be taking a photo or recording the scene.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1400,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video show the cook finishing the dish?,No.,"Yes, the video shows a close-up of the person's hand as they are seen finishing the dish.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1401,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the cook multitasking between cooking and another activity?,Yes.,"Yes, the cook is seen holding a small container and interacting with another person in the background.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1402,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the cook appear to be preparing food for more than one person?,Yes.,"Yes, the cook appears to be preparing food for more than one person as there are two individuals visible in the frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1403,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the discussion with man X and man Y happen before serving woman Z?,No,"No, the discussion with man X and man Y happened after serving woman Z.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1404,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What event happened before the phone conversation?,Serving a different customer,"Before the phone conversation, a person was seen preparing food at an outdoor street food stall.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1405,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Was food made for woman A after the interaction with woman B?,Yes,"Yes, food was made for woman A after the interaction with woman B.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1406,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the phone conversation occur before discussing with man Y?,Yes,"No, the phone conversation occurred after discussing with man Y.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1407,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is seen happening before making food for man B?,Talked on the phone,"Before making food for man B, the person is seen preparing a dish on a metal plate.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1408,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What took place just before making food for woman A?,Talked on the phone,"Just before making food for woman A, a person was seen holding a small container and pouring something into the bowl.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1409,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What is the location of the scene in the video?,The location is at a food stand.,"The scene is set in a bustling street food stall at night, illuminated by artificial lighting.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1410,20bc995f-c3de-4789-bd7a-34cf1a313b0c,How many customers are being interacted with?,Three customers are being interacted with.,Two customers are being interacted with.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1411,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the frame show the server handing pani puris to a customer?,Yes.,"Yes, the frame shows a hand holding a small container of pani puris being handed to a customer by the server.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1412,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the shown frame depicting an indoor activity?,No.,"No, the shown frame is taken from an outdoor perspective of a street food vendor at night.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1413,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does the video involve interaction between the server and customers?,Yes.,"Yes, the video shows a close-up of the server interacting with customers at the food stall.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1414,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the phone conversation happening before making food for woman A?,Yes,"Yes, the phone conversation is happening before making food for woman A.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1415,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Does man Z get served before the phone conversation starts?,No,"No, the man Z is not served before the phone conversation starts.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1416,20bc995f-c3de-4789-bd7a-34cf1a313b0c,"In the video, is the interaction with man X and Y before the food preparation for woman A and man B?",No,"Yes, the interaction with man X and Y is before the food preparation for woman A and man B.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1417,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Do I talk to man Z before making food for woman A and man B?,No.,"No, you don't talk to the man Z before making food for woman A and man B.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1418,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the food prepared for woman Z before the interaction with man Z?,Yes.,"Yes, the food is prepared for woman Z before the interaction with man Z.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1419,20bc995f-c3de-4789-bd7a-34cf1a313b0c,What do I do before making food for woman A and man B?,Talking on the phone.,"Before making food for woman A and man B, you should first check the phone in your hand to make sure it is working properly.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1420,20bc995f-c3de-4789-bd7a-34cf1a313b0c,How many individuals does the camera wearer interact with?,Three individuals.,The camera wearer interacts with two individuals.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1421,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Are there any objects visible in the scene?,"Yes, food and serving utensils.","Yes, there are various objects visible in the scene, including a person holding a smartphone and a hand reaching towards the food.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1422,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is the environment depicted busy or calm?,"Busy, with serving and conversation happening.","The environment depicted is calm, with the person standing near the food stall and a few other individuals in the background.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
1423,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the camera wearer carry out more than one task?,"Yes, serving and conversing.","Yes, the camera wearer was seen holding a smartphone and interacting with it in various ways throughout the video.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1424,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Did the serving of food appear organized or haphazard?,"Organized, with food laid out.","The serving of food appeared organized, with the individual holding a spoon and interacting with the food on the table.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1425,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Are all men engaged in eating or just conversing?,"Only one is shown eating, others converse.","No, only one man is actively engaged in eating or conversing.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1426,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Was there verbal exchange under the tent?,Yes.,"Yes, there was verbal exchange under the tent.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1427,20bc995f-c3de-4789-bd7a-34cf1a313b0c,Is there visible evidence of food being consumed in the frame?,Yes.,"Yes, there is a hand holding a small object near the food preparation area in the frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
