row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1391,000092,Did I interact with the woman before reading the book?,Yes,"Yes, before reading the book, I interacted with her by holding a drink and engaging in conversation.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1392,000092,Was the magazine read before interacting with the woman?,No,Yes,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1393,000092,Was the phone operated before making coffee?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1394,000092,What occurs just before I make coffee?,Operate the phone,"Just before making coffee, the person is seen holding a cup of coffee and appears to be preparing it.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1395,000092,What do I do before reading the magazine?,Talk to the woman,"Before reading the magazine, I turn on the TV.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1396,000092,What is done just before looking around?,Turn book pages,"Just before looking around, the person is seen holding a drink and appears to be engaged in conversation or explaining something.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1397,000092,What action takes place before reading the book?,Look around,"Before reading the book, a person wearing sunglasses and a black shirt with 'New England Patriots' on it is seen holding a blue cup.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1398,000093,Describe the setting where the activity is taking place.,The activity is in an indoor room with modern furnishings.,"The activity is taking place in a modern, well-lit room with a high ceiling and exposed ductwork. The room features a large window that allows natural light to flood the space, creating a bright and airy atmosphere. There are comfortable seating options, including a sofa and chairs, arranged around a coffee table. A television screen is mounted on one of the walls, adding to the contemporary aesthetic of the setting.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1399,000093,Identify the furniture used by the individuals in the clip.,Chairs are used for seating during the card game.,The individuals are seated on a sofa and a chair.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1400,000093,Did the individual participate in a recreational game?,Yes.,"Yes, the individual is seen playing a board game with wooden pieces.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1401,000093,Was there any interaction with another person during the game?,Yes.,"Yes, the person in the green shirt was seen playing with a toy car during the game.",Whether Something Happened(Y/N),no,1,"{""correct"": ""no"", ""score"": 1}"
1402,000093,Does the setting include contemporary room decor?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1403,000094,Name one activity that is clearly not happening in this scene.,Cooking food is clearly not happening in this scene.,"The activity that is clearly not happening in this scene is the person standing outside, as they are not visible.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1404,000094,What parallel activity accompanies the main action in this clip?,A discussion with another person accompanies the main action.,The parallel activity is a person wearing sunglasses and holding a stack of wooden blocks.,Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1405,000094,Is there a creative or construction-related task shown?,"Yes, arranging wooden bricks can be considered a construction-related task.","Yes, there is a creative or construction-related task shown in the video.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1406,000094,Does the video show any form of artistic painting?,No.,"Yes, the video shows a painting on the wall in the background.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1407,000094,Is there a solo performance happening in the video?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1408,000094,Did I interact with Lady A after I sat on the chair?,Yes.,"Yes, Lady A was seen interacting with someone off-camera in the background.",Order Judging(Y/N),no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1409,000094,What happens just before I sit on the chair?,Entering the room.,"Just before I sit on the chair, a person wearing sunglasses and a black shirt appears to interact with me.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1410,000094,What did I engage in right before sitting in a room?,I did not engage in anything; I was already seated.,I engaged in a game of Jenga.,What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1411,000095,Where is this scene set?,In a room with another person.,"The scene is set in a modern, well-lit room with a casual and inviting atmosphere.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1412,000095,What are the main elements present in this scenario?,A Jenga game and two individuals.,"The main elements present in this scenario are a television set, a person wearing glasses and a headset, a stack of wooden blocks, and a chair.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1413,000095,What can be observed on the table in the video?,A Jenga tower and blocks.,"The table is cluttered with various items, including a remote control and some papers.",Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1414,000095,Who is actively participating in the game shown in the video?,The person in the frame and another woman.,A person wearing a VR headset is actively participating in the game.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1415,000095,How is the game of Jenga progressing in the clip?,Blocks are being stacked atop the tower.,"The game of Jenga is progressing with the person successfully stacking a tower, indicating that they are in the middle of their turn.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1416,000095,What is the consequence of the actions performed with the Jenga blocks?,The Jenga tower is becoming taller.,The consequence is that the Jenga blocks are balanced and stacked in a tower.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1417,000095,What action precedes placing a block atop the Jenga tower?,Removing a block from the Jenga tower.,The action that precedes placing a block atop the Jenga tower is placing a hand on the television remote control.,Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
1418,000095,Does the video show a Jenga tower on a glass table?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1419,000095,Are the Jenga blocks being carefully handled?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1420,000095,Is the Jenga tower intact at this moment in the video?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1421,000095,What action occurred just before placing the blocks atop the Jenga tower?,Took Jenga blocks from the tower,"A hand with a black object, possibly a remote control or a phone, appeared and placed the blocks atop the Jenga tower.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1422,000095,What happened just before taking Jenga blocks from the tower?,Played game of Jenga,"Just before taking Jenga blocks from the tower, a person wearing VR glasses appeared and started to interact with the tower.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1423,000095,Did I arrange wooden bricks before playing a card game?,No,"Yes, the person in the video is seen arranging wooden bricks before playing a card game.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1424,000095,Did I sit on a chair before talking to a lady?,Yes,"Yes, the person in the video is sitting on a gray chair before talking to a lady.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1425,000096,What activities are occurring inside the house?,Two individuals are playing Jenga.,"Inside the house, there are people walking around and engaging in various activities.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1426,000096,What is on the table between the participants?,A Jenga tower is on the table.,A stack of wooden blocks is on the table between them.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1427,000096,How are the participants utilizing the wooden blocks?,They are carefully pulling blocks from the Jenga tower.,The participants are using the wooden blocks to build a tower.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1428,000096,Is the Jenga tower still standing?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1429,000096,Has a Jenga block just been successfully moved?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1430,000096,Are the participants seated during the game?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1431,000096,Is there a game being played on the floor?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1432,000096,Does the frame display a competitive match in progress?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1433,000096,Did I sit on the chairs before playing Jenga?,Yes.,"Yes, the person was sitting on a chair before playing Jenga.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1434,000096,Did I take Jenga blocks from the tower before adding to its top?,Yes.,"Yes, the person added more blocks to the tower before adding to its top.",Order Judging(Y/N),no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1435,000096,Did the Jenga game happen before relaxing on the chairs?,No.,"Yes, the Jenga game was already in progress before relaxing on the chairs.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1436,000096,Was placing blocks atop the Jenga tower before taking blocks from it?,No.,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1437,000096,What occurs just before placing the blocks atop the Jenga tower?,Taking Jenga blocks from the tower.,"Just before placing the blocks atop the Jenga tower, a person wearing sunglasses and a black shirt with 'JACK' written on it appears to adjust their position.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
1438,000096,What happens just before sitting on the chairs to play?,Entering the room.,"Just before sitting on the chairs, the person is seen holding a stack of wooden blocks and appears to be in the process of stacking them.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1439,000096,Did the game start before arranging wooden bricks on a block?,No,"No, the game started with arranging wooden bricks on a block before starting to build a tower.",Order Judging(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
