row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
1191,2bb31b69-fcda-4f54-8338-f590944df999,What can you infer about the location in the video?,"It is a casual, home-like space with a seated person.","The location appears to be a casual indoor setting, possibly a living room or a similar space. The presence of the playing cards and money suggests that this might be a social gathering or a game session involving card games and cash transactions.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1192,2bb31b69-fcda-4f54-8338-f590944df999,Do these frames show any specific action with the cards?,"Yes, the cards are being reshuffled by the person.","Yes, the frames show a hand holding a card being shown to another person.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1193,2bb31b69-fcda-4f54-8338-f590944df999,Did the scene show a game in progress?,Yes.,"Yes, the scene shows a game in progress as indicated by the cards being dealt and the person holding the card with their hand raised.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1194,2bb31b69-fcda-4f54-8338-f590944df999,Was there a card shuffle taking place?,Yes.,"Yes, there was a card shuffle taking place.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1195,2bb31b69-fcda-4f54-8338-f590944df999,Did they play the cards on a traditional table?,No.,"No, they played the cards on a small table.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1196,2bb31b69-fcda-4f54-8338-f590944df999,Was the person alone in this activity?,No.,"Yes, the person was alone in this activity.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1197,2bb31b69-fcda-4f54-8338-f590944df999,Did the video capture an outdoor event?,No.,"No, the video does not capture an outdoor event. It focuses on a person playing cards indoors.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1198,2bb31b69-fcda-4f54-8338-f590944df999,What action takes place immediately before the carpet is covered?,Sitting down.,"Before the carpet is covered, a hand holding a smartphone appears and starts to interact with it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1199,2bb31b69-fcda-4f54-8338-f590944df999,Is the card game played before reshuffling the cards?,No,"Yes, the card game is played before reshuffling the cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1200,2bb31b69-fcda-4f54-8338-f590944df999,Is picking the cards shown before separating them?,Yes,"Yes, the person is seen picking up a card from the deck and then placing it back into the deck.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1201,2bb31b69-fcda-4f54-8338-f590944df999,Does separating cards happen before reshuffling?,Yes,"Yes, before reshuffling, the cards are separated and placed on a table.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1202,2bb31b69-fcda-4f54-8338-f590944df999,Is reshuffling the cards shown before playing poker?,Yes,"Yes, the person is seen holding a deck of cards and preparing to reshuffle them before starting to play poker.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1203,2bb31b69-fcda-4f54-8338-f590944df999,Does picking cards occur before playing the card game?,Yes,"Yes, the person is seen holding a card and appears to be preparing to pick it up from the deck.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1204,2bb31b69-fcda-4f54-8338-f590944df999,What is the current setting in the video clip?,A room where a card game is being played.,"The setting is a cozy room with a person sitting on the floor, playing cards and money.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1205,2bb31b69-fcda-4f54-8338-f590944df999,What objects are central to the scene in the video?,A deck of poker cards.,The central objects in the scene are a deck of playing cards and two hands holding them.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1206,2bb31b69-fcda-4f54-8338-f590944df999,What is the main focus of the scene?,The act of playing a poker game.,"The main focus of the scene is a person playing cards, with another individual holding money and interacting with them.",Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
1207,2bb31b69-fcda-4f54-8338-f590944df999,Detail the sequence of actions with the cards.,"Cards are being selected, shuffled, and dealt for poker.","The sequence of actions begins with the person holding a deck of cards, which is being passed from one hand to another. The hands are seen moving around the table, possibly discussing or explaining something related to the game.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
1208,2bb31b69-fcda-4f54-8338-f590944df999,Does the scene show a poker game in action?,Yes.,"Yes, the scene shows a poker game in action.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1209,2bb31b69-fcda-4f54-8338-f590944df999,Does the video include a moment of card shuffling?,Yes.,"Yes, the video includes a moment of card shuffling where one hand is holding cards and another is reaching for them.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1210,2bb31b69-fcda-4f54-8338-f590944df999,Is a card game being organized on a carpet?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1211,2bb31b69-fcda-4f54-8338-f590944df999,Does the clip show someone dealing cards?,Yes.,"Yes, the clip shows someone dealing cards.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1212,2bb31b69-fcda-4f54-8338-f590944df999,Is the lady sitting on the floor while playing cards?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1213,2bb31b69-fcda-4f54-8338-f590944df999,Did the card shuffling happen before playing cards?,Yes,"Yes, the card shuffling happened before playing cards.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1214,2bb31b69-fcda-4f54-8338-f590944df999,Was the room entered before the cards were reshuffled?,Yes,"Yes, the room was entered before the cards were reshuffled.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1215,2bb31b69-fcda-4f54-8338-f590944df999,Did card shuffling occur before the cards were picked?,No,"Yes, the card shuffling occurred before the cards were picked.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1216,2bb31b69-fcda-4f54-8338-f590944df999,What action is performed right before playing cards?,Reshuffling the cards,"A hand holding a smartphone is shown, likely preparing to make a call or send an SMS.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1217,2bb31b69-fcda-4f54-8338-f590944df999,What happens just before reshuffling the cards?,Picking up the cards,"Just before reshuffling, the person holding the card in their hand is seen shaking it around to ensure all cards are visible.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1218,2bb31b69-fcda-4f54-8338-f590944df999,What is done immediately before picking up cards?,Entering the room,"Before picking up cards, the person is seen holding a smartphone and appears to be looking at it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1219,2bb31b69-fcda-4f54-8338-f590944df999,What takes place immediately after reshuffling cards?,Playing cards,"After reshuffling cards, the person in the foreground starts to shake their hands and gestures towards the camera.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1220,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the poker game started before reshuffling the cards?",No,"Yes, the poker game is started before reshuffling the cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1221,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is the poker game initiated before the cards are spread out on the floor?",Yes,"Yes, the poker game is initiated before the cards are spread out on the floor.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1222,2bb31b69-fcda-4f54-8338-f590944df999,What happens just before the cards are reshuffled in the video?,The cards are picked up,"Just before the cards are reshuffled, a hand holding a smartphone appears and starts to flip through the cards.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1223,2bb31b69-fcda-4f54-8338-f590944df999,What happens immediately before the cards are spread out on the floor?,Poker game is played,"Before the cards are spread out on the floor, a hand holding a smartphone appears and starts to flip through it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1224,2bb31b69-fcda-4f54-8338-f590944df999,What activity is being depicted in this room?,A card game is being played in the room.,"The activity depicted in the room is a card game, specifically playing cards.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1225,2bb31b69-fcda-4f54-8338-f590944df999,What can you deduce about the space shown?,"It's a lived-in room with a casual, cozy setting.","The space shown is a cozy room with wooden flooring, where the individuals are seated on a patterned rug. The room has a relaxed and casual atmosphere, indicated by the presence of a cup and a smartphone near the person holding money.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1226,2bb31b69-fcda-4f54-8338-f590944df999,Where are the players sitting in the scenario?,The players are seated on the floor.,"The players are sitting on the floor in a cozy, indoor setting.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1227,2bb31b69-fcda-4f54-8338-f590944df999,What are the visible objects associated with the activity?,Playing cards and casual footwear are visible.,"The visible objects associated with the activity include a smartphone, money, playing cards, and a cup.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
1228,2bb31b69-fcda-4f54-8338-f590944df999,Does playing poker occur after picking cards?,Yes,"Yes, after picking cards, the person holding a card is seen placing it on the table.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1229,2bb31b69-fcda-4f54-8338-f590944df999,Are cards picked before reshuffling?,Yes,"Yes, the cards are picked before reshuffling.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1230,2bb31b69-fcda-4f54-8338-f590944df999,Is the poker card played after reshuffling?,Yes,"Yes, the poker card is being played after reshuffling.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
1231,2bb31b69-fcda-4f54-8338-f590944df999,What happens just before reshuffling the cards?,Picking the cards,"Just before reshuffling the cards, one of the players reaches out to grab a card from the deck.",What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
1232,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, is a card picked up before reshuffling the deck?",No,"Yes, a card is picked up before reshuffling the deck.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1233,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, does playing cards occur before picking any card from the deck?",No,"Yes, the video shows a person holding a card and interacting with another person who is also playing cards.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1234,2bb31b69-fcda-4f54-8338-f590944df999,"In the video, what happens before reshuffling the cards?",Picking up the cards,"Before reshuffling the cards, one of the players is seen holding a small object and appears to be explaining something.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1235,2bb31b69-fcda-4f54-8338-f590944df999,What takes place just after the cards are picked up?,Reshuffling the cards,"After the cards are picked up, a hand reaches out to pick up one of the playing cards.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1236,2bb31b69-fcda-4f54-8338-f590944df999,What is done right after reshuffling the deck?,Playing poker cards,"After reshuffling the deck, the person holding a card is seen placing it on top of the cards in front of them.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
1237,2bb31b69-fcda-4f54-8338-f590944df999,What is the setting of the scene depicted?,The setting is inside a room with two individuals playing poker.,"The scene is set in a cozy living room with a patterned rug, where two people are engaged in playing cards.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
1238,2bb31b69-fcda-4f54-8338-f590944df999,What objects are prominent in this scene?,Poker cards and hands are prominent in the scene.,"The prominent objects in this scene include a deck of playing cards, a smartphone, and a small white cup.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
